date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,4.070008380449361,1.7670165882971407,6.3742514535964006,3577564803
2025-03-24,4.112302288541466,1.6545543754019312,6.525115824383451,3577564803
2025-03-25,4.154912353589742,1.905181235519402,6.473935239438955,3577564803
2025-03-26,4.198747555808008,1.9516471421601074,6.493124552708021,3577564803
2025-03-27,4.244467909011057,2.0967776480738234,6.686650329833756,3577564803
2025-03-28,4.2924414194405935,2.0495429090912656,6.54685502370401,3577564803
2025-03-29,4.342712215141593,2.0470593376185042,6.786047051361643,3577564803
2025-03-30,4.394981346825295,1.9021265127805793,6.7242809016305145,3577564803
2025-03-31,4.448601336935756,2.0730220058712323,6.705676351925371,3577564803
2025-01-28,1.0,0.999999998765422,1.0000000013214105,43464179063
2025-01-29,1.0,0.9999999987981777,1.0000000012698953,43464179063
2025-01-30,1.0,0.9999999986768572,1.0000000012285726,43464179063
2025-01-31,1.0,0.9999999986620799,1.0000000013517873,43464179063
2025-02-01,1.0,0.999999998789421,1.0000000013022659,43464179063
2025-02-02,1.0,0.999999998645391,1.0000000013441388,43464179063
2025-02-03,1.0,0.9999999985853838,1.0000000014351678,43464179063
2025-02-04,1.0,0.9999999985842107,1.0000000014676709,43464179063
2025-02-05,1.0,0.9999999985056445,1.0000000014979762,43464179063
2025-02-06,1.0,0.9999999985422522,1.0000000015885395,43464179063
2025-02-07,1.0,0.9999999984564667,1.0000000015808699,43464179063
2025-02-08,1.0,0.9999999985638637,1.0000000016093942,43464179063
2025-02-09,1.0,0.9999999985357335,1.0000000017654507,43464179063
2025-02-10,1.0,0.9999999984343277,1.0000000017094288,43464179063
2025-02-11,1.0,0.9999999984043726,1.0000000019115556,43464179063
2025-02-12,1.0,0.9999999983127906,1.0000000018691566,43464179063
2025-02-13,1.0,0.9999999982263917,1.0000000019917636,43464179063
2025-02-14,1.0,0.9999999982357894,1.0000000020967499,43464179063
2025-02-15,1.0,0.9999999980338706,1.0000000021808186,43464179063
2025-02-16,1.0,0.9999999981064946,1.0000000025063238,43464179063
2025-02-17,1.0,0.9999999979651975,1.0000000027638205,43464179063
2025-02-18,1.0,0.9999999976770011,1.0000000030203997,43464179063
2025-02-19,1.0,0.9999999979106151,1.0000000031036,43464179063
2025-02-20,1.0,0.9999999974918808,1.000000003338064,43464179063
2025-02-21,1.0,0.9999999973675864,1.0000000036823449,43464179063
2025-02-22,1.0,0.999999997129209,1.0000000037739736,43464179063
2025-02-23,1.0,0.9999999969454371,1.0000000039803012,43464179063
2025-02-24,1.0,0.9999999963951199,1.000000004674078,43464179063
2025-02-11,0.7164351481683671,-2.023191333570925,3.6806965094397444,41273567751
2025-02-12,0.7108772801940075,-2.207638390350782,3.643527282711509,41273567751
2025-02-13,0.7053194122196484,-2.28208846740501,4.0559966785725345,41273567751
2025-02-14,0.6997615442452894,-2.1725281183514,3.7188680878006117,41273567751
2025-02-15,0.6942036762709307,-2.3524394857724977,3.5056699334369195,41273567751
2025-02-16,0.6886458082965712,-2.2785053672810176,3.512352553711082,41273567751
2025-02-17,0.6830879403222121,-2.088880807068995,3.7217153599506827,41273567751
2025-02-18,0.6775300723478535,-2.333630246145832,3.780722663585505,41273567751
2025-02-19,0.6719722043734939,-2.1877599673344212,3.5126403095245657,41273567751
2025-02-20,0.6664143363991348,-2.0945269265391686,3.5527703882959285,41273567751
2025-02-21,0.6608564684247762,-2.15686889694222,3.6012329345659584,41273567751
2025-02-22,0.6552986004504171,-2.347666436789489,3.463761104820171,41273567751
2025-02-23,0.6497407324760576,-2.396894171105388,3.6182748952741015,41273567751
2025-02-24,0.6441828645016989,-2.352832328166269,3.542660272121632,41273567751
2025-02-25,0.6386249965273398,-2.4380359615605665,3.5989127776546934,41273567751
2025-02-26,0.6330671285529803,-2.1568519774999215,3.7417393327349546,41273567751
2025-02-27,0.6275092605786212,-2.1113330106042465,3.494508874549307,41273567751
2025-02-28,0.6219513926042621,-2.440872086330294,3.5747358791930193,41273567751
2025-03-01,0.616393524629903,-2.2041609378156237,3.386812176026663,41273567751
2025-03-02,0.610835656655544,-2.537163520153579,3.558151616317117,41273567751
2025-03-03,0.6052777886811849,-2.558814572169903,3.4063207561173026,41273567751
2025-03-04,0.5997199207068258,-2.412050152285337,3.262148077772793,41273567751
2025-03-05,0.5941620527324663,-2.217535956848571,3.6018998723428663,41273567751
2025-03-06,0.5886041847581076,-2.2024556358276026,3.454262148929519,41273567751
2025-03-07,0.5830463167837485,-2.254725944582484,3.312806562160417,41273567751
2025-03-08,0.5774884488093899,-2.3424785325865725,3.4766231451147434,41273567751
2025-03-09,0.5719305808350303,-2.2016638753990674,3.535628639818278,41273567751
2025-03-10,0.5663727128606713,-2.504538450951296,3.479232888012024,41273567751
2025-02-25,2.4244599033329446,1.2945431132670513,3.554283585521941,41273568614
2025-02-26,2.4252930236321553,1.2523814218344436,3.6225536706445056,41273568614
2025-02-27,2.426126143931366,1.3236311198675959,3.6301414763627458,41273568614
2025-02-28,2.4269592642305766,1.3421937800521448,3.5545947974508394,41273568614
2025-03-01,2.4277923845297877,1.3248274010635375,3.5764207845383336,41273568614
2025-03-02,2.4286255048289984,1.2455644291404733,3.60280940429442,41273568614
2025-03-03,2.429458625128209,1.3250744153942866,3.550520902295249,41273568614
2025-03-04,2.4302917454274198,1.2827540831468298,3.655856233435386,41273568614
2025-03-05,2.431124865726631,1.293390259252003,3.5942850999898694,41273568614
2025-03-06,2.4319579860258416,1.2389799973855886,3.625726958780783,41273568614
2025-03-07,2.4327911063250522,1.177839086159097,3.5528476870224104,41273568614
2025-03-08,2.433624226624263,1.1907683051544882,3.5226378867122716,41273568614
2025-03-09,2.4344573469234736,1.3356273653468316,3.604025021621255,41273568614
2025-03-10,2.4352904672226847,1.276352174293125,3.5511637205231876,41273568614
